LocationType,Location,PlacementType,TimeFrame,DataFormat,Data
State,Mississippi,Foster family home - relative,2019,Number,1273
State,Mississippi,Group home or institution,2019,Number,294
State,Mississippi,Pre-adoptive home,2019,Number,47
State,Mississippi,Runaway,2019,Number,17
State,Mississippi,Supervised independent living,2019,Number,15
State,Mississippi,Trial home visit,2019,Number,377
State,Missouri,Foster family home - non-relative,2019,Number,3834
State,Missouri,Foster family home - relative,2019,Number,4811
State,Missouri,Group home or institution,2019,Number,922
State,Missouri,Pre-adoptive home,2019,Number,2049
State,Missouri,Runaway,2019,Number,70
State,Missouri,Supervised independent living,2019,Number,74
State,Missouri,Trial home visit,2019,Number,924
State,Montana,Foster family home - non-relative,2019,Number,1096
State,Montana,Foster family home - relative,2019,Number,1617
State,Montana,Group home or institution,2019,Number,285
State,Montana,Pre-adoptive home,2019,Number,195
State,Montana,Runaway,2019,Number,20
State,Montana,Supervised independent living,2019,Number,2
State,Montana,Trial home visit,2019,Number,482
State,Nebraska,Foster family home - non-relative,2019,Number,1510
State,Nebraska,Foster family home - relative,2019,Number,1049
State,Nebraska,Group home or institution,2019,Number,194
State,Nebraska,Pre-adoptive home,2019,Number,204
State,Nebraska,Runaway,2019,Number,33
State,Nebraska,Supervised independent living,2019,Number,159
State,Nebraska,Trial home visit,2019,Number,353
State,Nevada,Foster family home - non-relative,2019,Number,1962
State,Nevada,Foster family home - relative,2019,Number,1849
State,Nevada,Group home or institution,2019,Number,233
State,Nevada,Pre-adoptive home,2019,Number,67
State,Nevada,Runaway,2019,Number,46
State,Nevada,Supervised independent living,2019,Number,N.R.
State,Nevada,Trial home visit,2019,Number,372
State,New Hampshire,Foster family home - non-relative,2019,Number,498
State,New Hampshire,Foster family home - relative,2019,Number,373
State,New Hampshire,Group home or institution,2019,Number,323
State,New Hampshire,Pre-adoptive home,2019,Number,24
State,New Hampshire,Runaway,2019,Number,6
State,New Hampshire,Supervised independent living,2019,Number,1
State,New Hampshire,Trial home visit,2019,Number,N.R.
State,New Jersey,Foster family home - non-relative,2019,Number,2547
State,New Jersey,Foster family home - relative,2019,Number,1563
State,New Jersey,Group home or institution,2019,Number,254
State,New Jersey,Pre-adoptive home,2019,Number,42
State,New Jersey,Runaway,2019,Number,7
State,New Jersey,Supervised independent living,2019,Number,17
State,New Jersey,Trial home visit,2019,Number,N.R.
State,New York,Foster family home - non-relative,2019,Number,7146
State,New York,Foster family home - relative,2019,Number,4282
State,New York,Group home or institution,2019,Number,2208
State,New York,Pre-adoptive home,2019,Number,1126
State,New York,Runaway,2019,Number,264
State,New York,Supervised independent living,2019,Number,61
State,New York,Trial home visit,2019,Number,985
State,New Mexico,Foster family home - non-relative,2019,Number,1291
State,New Mexico,Foster family home - relative,2019,Number,556
State,New Mexico,Group home or institution,2019,Number,197
State,New Mexico,Pre-adoptive home,2019,Number,85
State,New Mexico,Runaway,2019,Number,49
State,New Mexico,Supervised independent living,2019,Number,7
State,New Mexico,Trial home visit,2019,Number,141
State,North Carolina,Foster family home - non-relative,2019,Number,6206
State,North Carolina,Foster family home - relative,2019,Number,2940
State,North Carolina,Group home or institution,2019,Number,1327
State,North Carolina,Pre-adoptive home,2019,Number,190
State,North Carolina,Runaway,2019,Number,73
State,North Carolina,Supervised independent living,2019,Number,15
State,North Carolina,Trial home visit,2019,Number,326
State,North Dakota,Foster family home - non-relative,2019,Number,940
State,North Dakota,Foster family home - relative,2019,Number,281
State,North Dakota,Group home or institution,2019,Number,150
State,North Dakota,Pre-adoptive home,2019,Number,N.R.
State,North Dakota,Runaway,2019,Number,2
State,North Dakota,Supervised independent living,2019,Number,N.R.
State,North Dakota,Trial home visit,2019,Number,101
State,Oklahoma,Foster family home - non-relative,2019,Number,4075
State,Oklahoma,Foster family home - relative,2019,Number,2446
State,Oklahoma,Group home or institution,2019,Number,526
State,Oklahoma,Pre-adoptive home,2019,Number,385
State,Oklahoma,Runaway,2019,Number,42
State,Oklahoma,Supervised independent living,2019,Number,1
State,Oklahoma,Trial home visit,2019,Number,807
State,Ohio,Foster family home - non-relative,2019,Number,9225
State,Ohio,Foster family home - relative,2019,Number,3593
State,Ohio,Group home or institution,2019,Number,2024
State,Ohio,Pre-adoptive home,2019,Number,529
State,Ohio,Runaway,2019,Number,141
State,Ohio,Supervised independent living,2019,Number,686
State,Ohio,Trial home visit,2019,Number,180
State,Pennsylvania,Foster family home - non-relative,2019,Number,6476
State,Pennsylvania,Foster family home - relative,2019,Number,6092
State,Pennsylvania,Group home or institution,2019,Number,1996
State,Pennsylvania,Pre-adoptive home,2019,Number,494
State,Pennsylvania,Runaway,2019,Number,184
State,Pennsylvania,Supervised independent living,2019,Number,209
State,Pennsylvania,Trial home visit,2019,Number,69
State,Oregon,Foster family home - non-relative,2019,Number,2753
State,Oregon,Foster family home - relative,2019,Number,2224
State,Oregon,Group home or institution,2019,Number,393
State,Oregon,Pre-adoptive home,2019,Number,678
State,Oregon,Runaway,2019,Number,64
State,Oregon,Supervised independent living,2019,Number,26
State,Oregon,Trial home visit,2019,Number,856
State,Rhode Island,Foster family home - non-relative,2019,Number,776
State,Rhode Island,Foster family home - relative,2019,Number,810
State,Rhode Island,Group home or institution,2019,Number,289
State,Rhode Island,Pre-adoptive home,2019,Number,4
State,Rhode Island,Runaway,2019,Number,14
State,Rhode Island,Supervised independent living,2019,Number,24
State,Rhode Island,Trial home visit,2019,Number,282
State,South Carolina,Foster family home - non-relative,2019,Number,3023
State,South Carolina,Foster family home - relative,2019,Number,324
State,South Carolina,Group home or institution,2019,Number,868
State,South Carolina,Pre-adoptive home,2019,Number,231
State,South Carolina,Runaway,2019,Number,42
State,South Carolina,Supervised independent living,2019,Number,2
State,South Carolina,Trial home visit,2019,Number,31
State,Tennessee,Foster family home - non-relative,2019,Number,5285
State,Tennessee,Foster family home - relative,2019,Number,1168
State,Tennessee,Group home or institution,2019,Number,1574
State,Tennessee,Pre-adoptive home,2019,Number,250
State,Tennessee,Runaway,2019,Number,129
State,Tennessee,Supervised independent living,2019,Number,262
State,Tennessee,Trial home visit,2019,Number,606
State,South Dakota,Foster family home - non-relative,2019,Number,794
State,South Dakota,Foster family home - relative,2019,Number,456
State,South Dakota,Group home or institution,2019,Number,240
State,South Dakota,Pre-adoptive home,2019,Number,43
State,South Dakota,Runaway,2019,Number,14
State,South Dakota,Supervised independent living,2019,Number,7
State,South Dakota,Trial home visit,2019,Number,152
State,Texas,Foster family home - non-relative,2019,Number,14721
State,Texas,Foster family home - relative,2019,Number,9794
State,Texas,Group home or institution,2019,Number,3707
State,Texas,Pre-adoptive home,2019,Number,511
State,Texas,Runaway,2019,Number,211
State,Texas,Supervised independent living,2019,Number,16
State,Texas,Trial home visit,2019,Number,2199
State,Vermont,Foster family home - non-relative,2019,Number,672
State,Vermont,Foster family home - relative,2019,Number,294
State,Vermont,Group home or institution,2019,Number,161
State,Vermont,Pre-adoptive home,2019,Number,40
State,Vermont,Runaway,2019,Number,2
State,Vermont,Supervised independent living,2019,Number,1
State,Vermont,Trial home visit,2019,Number,75
State,Utah,Foster family home - non-relative,2019,Number,1088
State,Utah,Foster family home - relative,2019,Number,746
State,Utah,Group home or institution,2019,Number,205
State,Utah,Pre-adoptive home,2019,Number,189
State,Utah,Runaway,2019,Number,24
State,Utah,Supervised independent living,2019,Number,51
State,Utah,Trial home visit,2019,Number,182
State,Virginia,Foster family home - non-relative,2019,Number,3609
State,Virginia,Foster family home - relative,2019,Number,311
State,Virginia,Group home or institution,2019,Number,720
State,Virginia,Pre-adoptive home,2019,Number,N.R.
State,Virginia,Runaway,2019,Number,N.R.
State,Virginia,Supervised independent living,2019,Number,145
State,Virginia,Trial home visit,2019,Number,135
State,Washington,Foster family home - non-relative,2019,Number,4634
State,Washington,Foster family home - relative,2019,Number,3541
State,Washington,Group home or institution,2019,Number,510
State,Washington,Pre-adoptive home,2019,Number,32
State,Washington,Runaway,2019,Number,105
State,Washington,Supervised independent living,2019,Number,607
State,Washington,Trial home visit,2019,Number,1480
State,Wisconsin,Foster family home - non-relative,2019,Number,3586
State,Wisconsin,Foster family home - relative,2019,Number,2931
State,Wisconsin,Group home or institution,2019,Number,738
State,Wisconsin,Pre-adoptive home,2019,Number,101
State,Wisconsin,Runaway,2019,Number,60
State,Wisconsin,Supervised independent living,2019,Number,22
State,Wisconsin,Trial home visit,2019,Number,203
State,West Virginia,Foster family home - non-relative,2019,Number,4266
State,West Virginia,Foster family home - relative,2019,Number,1477
State,West Virginia,Group home or institution,2019,Number,1161
State,West Virginia,Pre-adoptive home,2019,Number,106
State,West Virginia,Runaway,2019,Number,37
State,West Virginia,Supervised independent living,2019,Number,22
State,West Virginia,Trial home visit,2019,Number,153
Territory,Puerto Rico,Foster family home - non-relative,2019,Number,787
Territory,Puerto Rico,Foster family home - relative,2019,Number,612
Territory,Puerto Rico,Group home or institution,2019,Number,1079
Territory,Puerto Rico,Pre-adoptive home,2019,Number,39
Territory,Puerto Rico,Runaway,2019,Number,14
Territory,Puerto Rico,Supervised independent living,2019,Number,4
Territory,Puerto Rico,Trial home visit,2019,Number,209
State,Wyoming,Foster family home - non-relative,2019,Number,382
State,Wyoming,Foster family home - relative,2019,Number,290
State,Wyoming,Group home or institution,2019,Number,182
State,Wyoming,Pre-adoptive home,2019,Number,7
State,Wyoming,Runaway,2019,Number,2
State,Wyoming,Supervised independent living,2019,Number,2
State,Wyoming,Trial home visit,2019,Number,127
Territory,Puerto Rico,Foster family home - non-relative,2019,Percent,0.29
Territory,Puerto Rico,Foster family home - relative,2019,Percent,0.22
Territory,Puerto Rico,Group home or institution,2019,Percent,0.39
Territory,Puerto Rico,Pre-adoptive home,2019,Percent,0.01
Territory,Puerto Rico,Runaway,2019,Percent,0.01
Territory,Puerto Rico,Supervised independent living,2019,Percent,<.5%
Territory,Puerto Rico,Trial home visit,2019,Percent,0.08
State,Wisconsin,Foster family home - non-relative,2019,Percent,0.47
State,Wisconsin,Foster family home - relative,2019,Percent,0.38
State,Wisconsin,Group home or institution,2019,Percent,0.1
State,Wisconsin,Pre-adoptive home,2019,Percent,0.01
State,Wisconsin,Runaway,2019,Percent,0.01
State,Wisconsin,Supervised independent living,2019,Percent,<.5%
State,Wisconsin,Trial home visit,2019,Percent,0.03
State,Wyoming,Foster family home - non-relative,2019,Percent,0.39
State,Wyoming,Foster family home - relative,2019,Percent,0.29
State,Wyoming,Group home or institution,2019,Percent,0.18
State,Wyoming,Pre-adoptive home,2019,Percent,0.01
State,Wyoming,Runaway,2019,Percent,<.5%
State,Wyoming,Supervised independent living,2019,Percent,<.5%
State,Wyoming,Trial home visit,2019,Percent,0.13
State,West Virginia,Foster family home - non-relative,2019,Percent,0.59
State,West Virginia,Foster family home - relative,2019,Percent,0.2
State,West Virginia,Group home or institution,2019,Percent,0.16
State,West Virginia,Pre-adoptive home,2019,Percent,0.01
State,West Virginia,Runaway,2019,Percent,0.01
State,West Virginia,Supervised independent living,2019,Percent,<.5%
State,West Virginia,Trial home visit,2019,Percent,0.02
State,Washington,Foster family home - non-relative,2019,Percent,0.42
State,Washington,Foster family home - relative,2019,Percent,0.32
State,Washington,Group home or institution,2019,Percent,0.05
State,Washington,Pre-adoptive home,2019,Percent,<.5%
State,Washington,Runaway,2019,Percent,0.01
State,Washington,Supervised independent living,2019,Percent,0.06
State,Washington,Trial home visit,2019,Percent,0.14
State,Virginia,Foster family home - non-relative,2019,Percent,0.73
State,Virginia,Foster family home - relative,2019,Percent,0.06
State,Virginia,Group home or institution,2019,Percent,0.15
State,Virginia,Pre-adoptive home,2019,Percent,N.R.
State,Virginia,Runaway,2019,Percent,N.R.
State,Virginia,Supervised independent living,2019,Percent,0.03
State,Virginia,Trial home visit,2019,Percent,0.03
State,Vermont,Foster family home - non-relative,2019,Percent,0.54
State,Vermont,Foster family home - relative,2019,Percent,0.24
State,Vermont,Group home or institution,2019,Percent,0.13
State,Vermont,Pre-adoptive home,2019,Percent,0.03
State,Vermont,Runaway,2019,Percent,<.5%
State,Vermont,Supervised independent living,2019,Percent,<.5%
State,Vermont,Trial home visit,2019,Percent,0.06
State,Utah,Foster family home - non-relative,2019,Percent,0.44
State,Utah,Foster family home - relative,2019,Percent,0.3
State,Utah,Group home or institution,2019,Percent,0.08
State,Utah,Pre-adoptive home,2019,Percent,0.08
State,Utah,Runaway,2019,Percent,0.01
State,Utah,Supervised independent living,2019,Percent,0.02
State,Utah,Trial home visit,2019,Percent,0.07
State,Texas,Foster family home - non-relative,2019,Percent,0.47
State,Texas,Foster family home - relative,2019,Percent,0.31
State,Texas,Group home or institution,2019,Percent,0.12
State,Texas,Pre-adoptive home,2019,Percent,0.02
State,Texas,Runaway,2019,Percent,0.01
State,Texas,Supervised independent living,2019,Percent,<.5%
State,Texas,Trial home visit,2019,Percent,0.07
State,Tennessee,Foster family home - non-relative,2019,Percent,0.57
State,Tennessee,Foster family home - relative,2019,Percent,0.13
State,Tennessee,Group home or institution,2019,Percent,0.17
State,Tennessee,Pre-adoptive home,2019,Percent,0.03
State,Tennessee,Runaway,2019,Percent,0.01
State,Tennessee,Supervised independent living,2019,Percent,0.03
State,Tennessee,Trial home visit,2019,Percent,0.07
State,South Dakota,Foster family home - non-relative,2019,Percent,0.47
State,South Dakota,Foster family home - relative,2019,Percent,0.27
State,South Dakota,Group home or institution,2019,Percent,0.14
State,South Dakota,Pre-adoptive home,2019,Percent,0.03
State,South Dakota,Runaway,2019,Percent,0.01
State,South Dakota,Supervised independent living,2019,Percent,<.5%
State,South Dakota,Trial home visit,2019,Percent,0.09
State,South Carolina,Foster family home - non-relative,2019,Percent,0.67
State,South Carolina,Foster family home - relative,2019,Percent,0.07
State,South Carolina,Group home or institution,2019,Percent,0.19
State,South Carolina,Pre-adoptive home,2019,Percent,0.05
State,South Carolina,Runaway,2019,Percent,0.01
State,South Carolina,Supervised independent living,2019,Percent,<.5%
State,South Carolina,Trial home visit,2019,Percent,0.01
State,Rhode Island,Foster family home - non-relative,2019,Percent,0.35
State,Rhode Island,Foster family home - relative,2019,Percent,0.37
State,Rhode Island,Group home or institution,2019,Percent,0.13
State,Rhode Island,Pre-adoptive home,2019,Percent,<.5%
State,Rhode Island,Runaway,2019,Percent,0.01
State,Rhode Island,Supervised independent living,2019,Percent,0.01
State,Rhode Island,Trial home visit,2019,Percent,0.13
State,Pennsylvania,Foster family home - non-relative,2019,Percent,0.42
State,Pennsylvania,Foster family home - relative,2019,Percent,0.39
State,Pennsylvania,Group home or institution,2019,Percent,0.13
State,Pennsylvania,Pre-adoptive home,2019,Percent,0.03
State,Pennsylvania,Runaway,2019,Percent,0.01
State,Pennsylvania,Supervised independent living,2019,Percent,0.01
State,Pennsylvania,Trial home visit,2019,Percent,<.5%
State,Oregon,Foster family home - non-relative,2019,Percent,0.39
State,Oregon,Foster family home - relative,2019,Percent,0.32
State,Oregon,Group home or institution,2019,Percent,0.06
State,Oregon,Pre-adoptive home,2019,Percent,0.1
State,Oregon,Runaway,2019,Percent,0.01
State,Oregon,Supervised independent living,2019,Percent,<.5%
State,Oregon,Trial home visit,2019,Percent,0.12
State,Oklahoma,Foster family home - non-relative,2019,Percent,0.49
State,Oklahoma,Foster family home - relative,2019,Percent,0.3
State,Oklahoma,Group home or institution,2019,Percent,0.06
State,Oklahoma,Pre-adoptive home,2019,Percent,0.05
State,Oklahoma,Runaway,2019,Percent,0.01
State,Oklahoma,Supervised independent living,2019,Percent,<.5%
State,Oklahoma,Trial home visit,2019,Percent,0.1
State,Ohio,Foster family home - non-relative,2019,Percent,0.56
State,Ohio,Foster family home - relative,2019,Percent,0.22
State,Ohio,Group home or institution,2019,Percent,0.12
State,Ohio,Pre-adoptive home,2019,Percent,0.03
State,Ohio,Runaway,2019,Percent,0.01
State,Ohio,Supervised independent living,2019,Percent,0.04
State,Ohio,Trial home visit,2019,Percent,0.01
State,North Dakota,Foster family home - non-relative,2019,Percent,0.64
State,North Dakota,Foster family home - relative,2019,Percent,0.19
State,North Dakota,Group home or institution,2019,Percent,0.1
State,North Dakota,Pre-adoptive home,2019,Percent,N.R.
State,North Dakota,Runaway,2019,Percent,<.5%
State,North Dakota,Supervised independent living,2019,Percent,N.R.
State,North Dakota,Trial home visit,2019,Percent,0.07
State,North Carolina,Foster family home - non-relative,2019,Percent,0.56
State,North Carolina,Foster family home - relative,2019,Percent,0.27
State,North Carolina,Group home or institution,2019,Percent,0.12
State,North Carolina,Pre-adoptive home,2019,Percent,0.02
State,North Carolina,Runaway,2019,Percent,0.01
State,North Carolina,Supervised independent living,2019,Percent,<.5%
State,North Carolina,Trial home visit,2019,Percent,0.03
State,New York,Foster family home - non-relative,2019,Percent,0.44
State,New York,Foster family home - relative,2019,Percent,0.27
State,New York,Group home or institution,2019,Percent,0.14
State,New York,Pre-adoptive home,2019,Percent,0.07
State,New York,Runaway,2019,Percent,0.02
State,New York,Supervised independent living,2019,Percent,<.5%
State,New York,Trial home visit,2019,Percent,0.06
State,New Mexico,Foster family home - non-relative,2019,Percent,0.56
State,New Mexico,Foster family home - relative,2019,Percent,0.24
State,New Mexico,Group home or institution,2019,Percent,0.08
State,New Mexico,Pre-adoptive home,2019,Percent,0.04
State,New Mexico,Runaway,2019,Percent,0.02
State,New Mexico,Supervised independent living,2019,Percent,<.5%
State,New Mexico,Trial home visit,2019,Percent,0.06
State,New Jersey,Foster family home - non-relative,2019,Percent,0.57
State,New Jersey,Foster family home - relative,2019,Percent,0.35
State,New Jersey,Group home or institution,2019,Percent,0.06
State,New Jersey,Pre-adoptive home,2019,Percent,0.01
State,New Jersey,Runaway,2019,Percent,<.5%
State,New Jersey,Supervised independent living,2019,Percent,<.5%
State,New Jersey,Trial home visit,2019,Percent,N.R.
State,Nebraska,Foster family home - non-relative,2019,Percent,0.43
State,Nebraska,Foster family home - relative,2019,Percent,0.3
State,Nebraska,Group home or institution,2019,Percent,0.06
State,Nebraska,Pre-adoptive home,2019,Percent,0.06
State,Nebraska,Runaway,2019,Percent,0.01
State,Nebraska,Supervised independent living,2019,Percent,0.05
State,Nebraska,Trial home visit,2019,Percent,0.1
State,Nevada,Foster family home - non-relative,2019,Percent,0.43
State,Nevada,Foster family home - relative,2019,Percent,0.41
State,Nevada,Group home or institution,2019,Percent,0.05
State,Nevada,Pre-adoptive home,2019,Percent,0.01
State,Nevada,Runaway,2019,Percent,0.01
State,Nevada,Supervised independent living,2019,Percent,N.R.
State,Nevada,Trial home visit,2019,Percent,0.08
State,New Hampshire,Foster family home - non-relative,2019,Percent,0.41
State,New Hampshire,Foster family home - relative,2019,Percent,0.3
State,New Hampshire,Group home or institution,2019,Percent,0.26
State,New Hampshire,Pre-adoptive home,2019,Percent,0.02
State,New Hampshire,Runaway,2019,Percent,<.5%
State,New Hampshire,Supervised independent living,2019,Percent,<.5%
State,New Hampshire,Trial home visit,2019,Percent,N.R.
State,Montana,Foster family home - non-relative,2019,Percent,0.3
State,Montana,Foster family home - relative,2019,Percent,0.44
State,Montana,Group home or institution,2019,Percent,0.08
State,Montana,Pre-adoptive home,2019,Percent,0.05
State,Montana,Runaway,2019,Percent,0.01
State,Montana,Supervised independent living,2019,Percent,<.5%
State,Montana,Trial home visit,2019,Percent,0.13
State,Missouri,Foster family home - non-relative,2019,Percent,0.3
State,Missouri,Foster family home - relative,2019,Percent,0.38
State,Missouri,Group home or institution,2019,Percent,0.07
State,Missouri,Pre-adoptive home,2019,Percent,0.16
State,Missouri,Runaway,2019,Percent,0.01
State,Missouri,Supervised independent living,2019,Percent,0.01
State,Missouri,Trial home visit,2019,Percent,0.07
State,Mississippi,Foster family home - non-relative,2019,Percent,0.51
State,Mississippi,Foster family home - relative,2019,Percent,0.31
State,Mississippi,Group home or institution,2019,Percent,0.07
State,Mississippi,Pre-adoptive home,2019,Percent,0.01
State,Mississippi,Runaway,2019,Percent,<.5%
State,Mississippi,Supervised independent living,2019,Percent,<.5%
State,Mississippi,Trial home visit,2019,Percent,0.09
State,Minnesota,Foster family home - non-relative,2019,Percent,0.28
State,Minnesota,Foster family home - relative,2019,Percent,0.42
State,Minnesota,Group home or institution,2019,Percent,0.12
State,Minnesota,Pre-adoptive home,2019,Percent,0.1
State,Minnesota,Runaway,2019,Percent,0.01
State,Minnesota,Supervised independent living,2019,Percent,0.01
State,Minnesota,Trial home visit,2019,Percent,0.05
State,Massachusetts,Foster family home - non-relative,2019,Percent,0.39
State,Massachusetts,Foster family home - relative,2019,Percent,0.24
State,Massachusetts,Group home or institution,2019,Percent,0.16
State,Massachusetts,Pre-adoptive home,2019,Percent,0.09
State,Massachusetts,Runaway,2019,Percent,0.01
State,Massachusetts,Supervised independent living,2019,Percent,<.5%
State,Massachusetts,Trial home visit,2019,Percent,0.11
State,Michigan,Foster family home - non-relative,2019,Percent,0.39
State,Michigan,Foster family home - relative,2019,Percent,0.39
State,Michigan,Group home or institution,2019,Percent,0.08
State,Michigan,Pre-adoptive home,2019,Percent,0.02
State,Michigan,Runaway,2019,Percent,0.01
State,Michigan,Supervised independent living,2019,Percent,0.02
State,Michigan,Trial home visit,2019,Percent,0.08
State,Maryland,Foster family home - non-relative,2019,Percent,0.37
State,Maryland,Foster family home - relative,2019,Percent,0.42
State,Maryland,Group home or institution,2019,Percent,0.15
State,Maryland,Pre-adoptive home,2019,Percent,0.01
State,Maryland,Runaway,2019,Percent,0.01
State,Maryland,Supervised independent living,2019,Percent,0.01
State,Maryland,Trial home visit,2019,Percent,0.04
State,Louisiana,Foster family home - non-relative,2019,Percent,0.53
State,Louisiana,Foster family home - relative,2019,Percent,0.32
State,Louisiana,Group home or institution,2019,Percent,0.08
State,Louisiana,Pre-adoptive home,2019,Percent,0.04
State,Louisiana,Runaway,2019,Percent,<.5%
State,Louisiana,Supervised independent living,2019,Percent,<.5%
State,Louisiana,Trial home visit,2019,Percent,0.03
State,Maine,Foster family home - non-relative,2019,Percent,0.47
State,Maine,Foster family home - relative,2019,Percent,0.39
State,Maine,Group home or institution,2019,Percent,0.05
State,Maine,Pre-adoptive home,2019,Percent,0.04
State,Maine,Runaway,2019,Percent,<.5%
State,Maine,Supervised independent living,2019,Percent,0.01
State,Maine,Trial home visit,2019,Percent,0.05
State,Kentucky,Foster family home - non-relative,2019,Percent,0.67
State,Kentucky,Foster family home - relative,2019,Percent,0.12
State,Kentucky,Group home or institution,2019,Percent,0.12
State,Kentucky,Pre-adoptive home,2019,Percent,0.03
State,Kentucky,Runaway,2019,Percent,0.02
State,Kentucky,Supervised independent living,2019,Percent,0.01
State,Kentucky,Trial home visit,2019,Percent,0.03
State,Kansas,Foster family home - non-relative,2019,Percent,0.47
State,Kansas,Foster family home - relative,2019,Percent,0.31
State,Kansas,Group home or institution,2019,Percent,0.08
State,Kansas,Pre-adoptive home,2019,Percent,0.04
State,Kansas,Runaway,2019,Percent,0.01
State,Kansas,Supervised independent living,2019,Percent,0.01
State,Kansas,Trial home visit,2019,Percent,0.09
State,Indiana,Foster family home - non-relative,2019,Percent,0.38
State,Indiana,Foster family home - relative,2019,Percent,0.32
State,Indiana,Group home or institution,2019,Percent,0.06
State,Indiana,Pre-adoptive home,2019,Percent,0.11
State,Indiana,Runaway,2019,Percent,<.5%
State,Indiana,Supervised independent living,2019,Percent,<.5%
State,Indiana,Trial home visit,2019,Percent,0.12
State,Iowa,Foster family home - non-relative,2019,Percent,0.35
State,Iowa,Foster family home - relative,2019,Percent,0.37
State,Iowa,Group home or institution,2019,Percent,0.09
State,Iowa,Pre-adoptive home,2019,Percent,0.03
State,Iowa,Runaway,2019,Percent,0.01
State,Iowa,Supervised independent living,2019,Percent,0.01
State,Iowa,Trial home visit,2019,Percent,0.14
State,Illinois,Foster family home - non-relative,2019,Percent,0.39
State,Illinois,Foster family home - relative,2019,Percent,0.41
State,Illinois,Group home or institution,2019,Percent,0.07
State,Illinois,Pre-adoptive home,2019,Percent,0.04
State,Illinois,Runaway,2019,Percent,0.02
State,Illinois,Supervised independent living,2019,Percent,0.04
State,Illinois,Trial home visit,2019,Percent,0.04
State,Hawaii,Foster family home - non-relative,2019,Percent,0.42
State,Hawaii,Foster family home - relative,2019,Percent,0.46
State,Hawaii,Group home or institution,2019,Percent,0.04
State,Hawaii,Pre-adoptive home,2019,Percent,<.5%
State,Hawaii,Runaway,2019,Percent,0.02
State,Hawaii,Supervised independent living,2019,Percent,0.06
State,Hawaii,Trial home visit,2019,Percent,N.R.
State,Idaho,Foster family home - non-relative,2019,Percent,0.53
State,Idaho,Foster family home - relative,2019,Percent,0.32
State,Idaho,Group home or institution,2019,Percent,0.08
State,Idaho,Pre-adoptive home,2019,Percent,0.07
State,Idaho,Runaway,2019,Percent,<.5%
State,Idaho,Supervised independent living,2019,Percent,N.R.
State,Idaho,Trial home visit,2019,Percent,N.R.
State,Georgia,Foster family home - non-relative,2019,Percent,0.58
State,Georgia,Foster family home - relative,2019,Percent,0.26
State,Georgia,Group home or institution,2019,Percent,0.11
State,Georgia,Pre-adoptive home,2019,Percent,0.03
State,Georgia,Runaway,2019,Percent,0.01
State,Georgia,Supervised independent living,2019,Percent,<.5%
State,Georgia,Trial home visit,2019,Percent,0.01
State,Florida,Foster family home - non-relative,2019,Percent,0.44
State,Florida,Foster family home - relative,2019,Percent,0.41
State,Florida,Group home or institution,2019,Percent,0.1
State,Florida,Pre-adoptive home,2019,Percent,0.02
State,Florida,Runaway,2019,Percent,0.01
State,Florida,Supervised independent living,2019,Percent,0.03
State,Florida,Trial home visit,2019,Percent,N.R.
City,District of Columbia,Foster family home - non-relative,2019,Percent,0.45
City,District of Columbia,Foster family home - relative,2019,Percent,0.26
City,District of Columbia,Group home or institution,2019,Percent,0.1
City,District of Columbia,Pre-adoptive home,2019,Percent,0.16
City,District of Columbia,Runaway,2019,Percent,0.03
City,District of Columbia,Supervised independent living,2019,Percent,N.R.
City,District of Columbia,Trial home visit,2019,Percent,N.R.
State,Delaware,Foster family home - non-relative,2019,Percent,0.66
State,Delaware,Foster family home - relative,2019,Percent,0.09
State,Delaware,Group home or institution,2019,Percent,0.17
State,Delaware,Pre-adoptive home,2019,Percent,0.04
State,Delaware,Runaway,2019,Percent,<.5%
State,Delaware,Supervised independent living,2019,Percent,N.R.
State,Delaware,Trial home visit,2019,Percent,0.03
State,Connecticut,Foster family home - non-relative,2019,Percent,0.4
State,Connecticut,Foster family home - relative,2019,Percent,0.4
State,Connecticut,Group home or institution,2019,Percent,0.06
State,Connecticut,Pre-adoptive home,2019,Percent,0.06
State,Connecticut,Runaway,2019,Percent,0.04
State,Connecticut,Supervised independent living,2019,Percent,0.03
State,Connecticut,Trial home visit,2019,Percent,0.01
State,Colorado,Foster family home - non-relative,2019,Percent,0.47
State,Colorado,Foster family home - relative,2019,Percent,0.27
State,Colorado,Group home or institution,2019,Percent,0.22
State,Colorado,Pre-adoptive home,2019,Percent,0.01
State,Colorado,Runaway,2019,Percent,0.01
State,Colorado,Supervised independent living,2019,Percent,0.01
State,Colorado,Trial home visit,2019,Percent,N.R.
State,California,Foster family home - non-relative,2019,Percent,0.48
State,California,Foster family home - relative,2019,Percent,0.33
State,California,Group home or institution,2019,Percent,0.07
State,California,Pre-adoptive home,2019,Percent,0.04
State,California,Runaway,2019,Percent,0.01
State,California,Supervised independent living,2019,Percent,0.06
State,California,Trial home visit,2019,Percent,0.01
State,Arkansas,Foster family home - non-relative,2019,Percent,0.48
State,Arkansas,Foster family home - relative,2019,Percent,0.23
State,Arkansas,Group home or institution,2019,Percent,0.15
State,Arkansas,Pre-adoptive home,2019,Percent,0.06
State,Arkansas,Runaway,2019,Percent,0.01
State,Arkansas,Supervised independent living,2019,Percent,<.5%
State,Arkansas,Trial home visit,2019,Percent,0.07
State,Arizona,Foster family home - non-relative,2019,Percent,0.34
